FractionCSP3,NumHAcceptors,NumHDonors,NOCount,NHOHCount,NumAliphaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,TPSA,MolLogP,logS_aq_avg,SMILES
26.3,0.11764705882352941,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,3.4857000000000022,-5.4,O=C(OCCc1ccccc1)/C=C/c2ccccc2
136.57999999999998,0.17647058823529413,2.0,10.0,1.0,1.0,1.0,2.0,8.0,2.0,5.0,0.4149799999999999,-3.89,[#6]C1=CC([#6])=[NH0]C(NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC2COC2)=[NH0]1
114.03,0.17647058823529413,1.0,8.0,0.0,0.0,0.0,2.0,6.0,1.0,6.0,3.5832200000000016,-7.42,CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccccc2
107.08000000000001,0.058823529411764705,3.0,7.0,0.0,0.0,1.0,3.0,6.0,2.0,5.0,1.6745999999999994,-4.8,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC(=O)N(CC2=CC=CC=C2)C=C1
84.5,0.11764705882352941,2.0,6.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,2.8226000000000013,-4.41,CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=C(OC(C)=O)C=C1
75.69,0.23529411764705882,1.0,5.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,3.6945200000000025,-3.7,CCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(C)=NO1
26.93,0.11764705882352941,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,2.9957200000000013,-1.42,CC1=CC(=O)N(N1CC1=CC=CC=C1)C1=CC=CC=C1
119.22000000000001,0.11764705882352941,3.0,7.0,0.0,0.0,2.0,3.0,7.0,2.0,7.0,1.9131000000000005,-0.67,NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)C1=CC=C(CNCC2=CC=CC=N2)C=C1
87.74000000000001,0.4117647058823529,2.0,5.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.028100000000001,-2.68,CCCC1=C2OC(=CC(=O)C2=C(O)C2=C1CCCC2)C(O)=O
71.06,0.4117647058823529,0.0,6.0,1.0,2.0,0.0,1.0,6.0,0.0,3.0,2.1569000000000003,-3.7,COC1=CC2=C(C(=O)C3(O2)C(C)CC(=O)C=C3OC)C(OC)=C1
71.06,0.4117647058823529,0.0,6.0,1.0,2.0,0.0,1.0,6.0,0.0,3.0,2.1569000000000003,-3.7,COC1=CC2=C(C(=O)[C@]3(O2)[C@H](C)CC(=O)C=C3OC)C(OC)=C1
111.56,0.29411764705882354,2.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,8.0,3.1096200000000023,-5.66,CC1=C(C=CC(=C1)N(CCO)CCO)\N=N\C1=CC=C(C=C1)[N+]([O-])=O
72.94,0.4117647058823529,3.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.2076,-2.43,NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1
6.48,0.29411764705882354,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,4.239400000000003,-4.26,C[C@@H](CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
87.49,0.4117647058823529,0.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,5.0,2.0383199999999997,-3.02,CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2
87.49000000000001,0.4117647058823529,0.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,6.0,2.1824200000000005,-2.95,CCCC(=O)OCOC(=O)C1=CN(CC)C2=C(C=CC(C)=N2)C1=O
96.52,0.23529411764705882,4.0,6.0,0.0,0.0,0.0,2.0,6.0,4.0,7.0,0.8854999999999997,-3.1,OCC(O)C(O)C(O)\C=N/N(C1=CC=CC=C1)C1=CC=CC=C1
35.53,0.11764705882352941,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,3.4616000000000016,-3.95,C=CC(=O)OCCOc1ccccc1c2ccccc2
52.6,0.17647058823529413,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,3.0889000000000015,-4.57,CC(COC(=O)c1ccccc1)OC(=O)c2ccccc2
74.6,0.17647058823529413,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,2.922100000000002,0.55,OC(=O)CCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
12.03,0.29411764705882354,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,5.179600000000004,-5.23,CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C2=C1C=CC=C2
41.9,0.17647058823529413,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.659500000000002,-5.45,CCOC(=O)c1ccc(cc1)N=CN(C)c2ccccc2
58.2,0.17647058823529413,2.0,4.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,1.7121,-3.17,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O
21.259999999999998,0.29411764705882354,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,4.435000000000003,-1.59,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
65.78,0.4117647058823529,1.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.6992,-2.73,CN1CCN(CC1)C1=C(F)C2=C(C=C1F)C(=O)C(=CN2CCF)C(O)=O
154.7,0.29411764705882354,2.0,11.0,0.0,0.0,0.0,2.0,9.0,2.0,9.0,3.6712200000000026,-6.3,CC1=C(C=CC(=C1)N(CCO)CCO)\N=N\C1=C(C=C(C=C1Cl)N(=O)=O)N(=O)=O
50.94,0.29411764705882354,1.0,4.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,4.3854200000000025,-5.5,Cc1cc(n2nc3ccc(Cl)cc3n2)c(O)c(c1)C(C)(C)C
111.55999999999999,0.29411764705882354,2.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,8.0,4.416420000000005,-5.96,Cc1cc(ccc1N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O)N(CCO)CCO
145.79999999999998,0.35294117647058826,2.0,10.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,2.18408,-3.18,CCNC(=O)OC1=C(O)C(=CC(\C=C(\C#N)C(=O)N(CC)CC)=C1)[N+]([O-])=O
38.66,0.17647058823529413,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0871000000000013,-3.43,CCOC(=O)CN=C(c1ccccc1)c2ccccc2
152.09999999999997,0.17647058823529413,3.0,11.0,0.0,1.0,1.0,2.0,8.0,3.0,8.0,1.41008,-6.39,[#6]OC1=CC(O[#6])=[NH0]C(\N=C(/O)NS(=O)(=O)NC2=C(C=CC=C2)C(=O)C2CC2)=[NH0]1
144.14,0.058823529411764705,4.0,9.0,0.0,0.0,1.0,3.0,7.0,3.0,7.0,1.8095000000000003,-2.7,NS(=O)(=O)C1=CC=C(NC2=CC=NC(NS(=O)(=O)CC3=CC=CC=C3)=N2)C=C1
94.88999999999999,0.23529411764705882,0.0,7.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,4.750180000000004,-7.21,CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O
67.50999999999999,0.4117647058823529,1.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.3225000000000016,-1.9,CCCC1=C2CCCCC2=CC2=C1OC(=CC2=O)C(O)=O
119.22000000000001,0.11764705882352941,3.0,7.0,0.0,0.0,2.0,3.0,7.0,2.0,7.0,1.9131000000000005,-1.91,NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)C1=CC=CC=C1CNCC1=NC=CC=C1
71.06,0.4117647058823529,0.0,6.0,1.0,2.0,0.0,1.0,6.0,0.0,3.0,2.8103000000000016,-4.27,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@@H](C)CC(=O)C=C1OC
71.06,0.4117647058823529,0.0,6.0,1.0,2.0,0.0,1.0,6.0,0.0,3.0,2.8103000000000007,-4.61,COC1=C2C(=O)[C@@]3(OC2=C(Cl)C(OC)=C1)[C@@H](C)CC(=O)C=C3OC
12.03,0.29411764705882354,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,5.179600000000003,-4.83,Clc1ccc(cc1Cl)[C@H]3c2c(cccc2)[C@@H](NC)CC3
43.7,0.29411764705882354,2.0,3.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,2.8499000000000025,-1.21,CN1CCC2=CC=CC3=C2C1CC1=CC=C(O)C(O)=C31
30.330000000000005,0.23529411764705882,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,3.234770000000002,-1.43,CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C
68.42,0.29411764705882354,2.0,5.0,0.0,0.0,0.0,2.0,5.0,2.0,7.0,3.2014200000000037,-4.13,Cc1cc(ccc1N=Nc2ccccc2)N(CCO)CCO
83.71000000000001,0.35294117647058826,2.0,6.0,1.0,1.0,1.0,2.0,6.0,1.0,5.0,1.3739000000000001,-1.88,CN1CCN(CC2=CC=C(C=C2)C(=O)C2=CC=C(S2)S(N)(=O)=O)CC1
58.28,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,-1.5579999999999998,1.12,NNCCO
129.59,0.7666666666666667,4.0,8.0,1.0,5.0,1.0,1.0,8.0,4.0,3.0,3.013800000000002,-3.96,CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(O)C1O
129.59,0.7666666666666667,4.0,8.0,1.0,5.0,1.0,1.0,8.0,4.0,3.0,3.013800000000002,-3.96,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C2=COC(=O)C=C2)[C@H](O)[C@H](O)[C@H]1O
129.59,0.7666666666666667,4.0,8.0,1.0,5.0,1.0,1.0,8.0,4.0,3.0,3.013800000000002,-3.96,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)C2=COC(=O)C=C2)[C@H](O)[C@H](O)[C@H]1O
157.53999999999996,0.03125,5.0,11.0,0.0,1.0,1.0,5.0,7.0,5.0,7.0,4.538100000000002,-8.48,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)C(=O)Nc6ccccc6
114.12,0.0625,2.0,10.0,2.0,2.0,0.0,4.0,8.0,2.0,7.0,7.041600000000005,-8.14,CC\1=NN(C(=O)C1=N/Nc2ccc(cc2Cl)c3ccc(N\N=C4/C(=NN(C4=O)c5ccccc5)C)c(Cl)c3)c6ccccc6
52.60000000000001,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,7.733200000000005,-7.97,O=C(c1ccc(Oc2ccccc2)cc1)c3ccc(cc3)C(=O)c4ccc(Oc5ccccc5)cc4
66.76,0.03125,2.0,4.0,1.0,1.0,0.0,5.0,4.0,2.0,4.0,6.894100000000006,-3.56,OC1=C(C=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC(=C(O)C=C1)C1=CC=CC=C1)C1=CC=CC=C1
69.78,0.125,0.0,6.0,0.0,2.0,2.0,6.0,6.0,0.0,3.0,6.515600000000005,-4.39,CCn1nc2cc(cc3C(=O)c4ccccc4c1c23)c5cc6nn(CC)c7c8ccccc8C(=O)c(c5)c67
129.26000000000002,0.8709677419354839,2.0,10.0,0.0,2.0,0.0,0.0,10.0,2.0,16.0,3.935100000000004,-5.07,CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC
35.53,0.7741935483870968,0.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,13.0,9.059960000000004,-5.77,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1
40.46,0.6129032258064516,2.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,9.908299999999997,-8.17,CC(C)(SC1=C(C=C(O)C=C1C(C)(C)C)C(C)(C)C)SC1=C(C=C(O)C=C1C(C)(C)C)C(C)(C)C
94.45000000000002,0.7096774193548387,2.0,7.0,4.0,5.0,0.0,0.0,7.0,2.0,0.0,4.534200000000005,-5.78,CC1CCC2(CC3CC(C\C=C(C)/CC(C)\C=C/C=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC1C
94.45000000000002,0.7096774193548387,2.0,7.0,4.0,5.0,0.0,0.0,7.0,2.0,0.0,4.534200000000005,-5.78,C[C@@H]/1CC(=C/CC2C[C@@H](C[C@]3(CC[C@H](C)C(C)O3)O2)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=C\C=C1)/[C@@]45O)/C
42.010000000000005,0.3870967741935484,0.0,5.0,1.0,2.0,0.0,2.0,5.0,0.0,8.0,6.376320000000008,-7.69,CCN(CC)C1=C[C@@H]2Oc3cc(N(CC)CC)c(C)cc3C(=C2C=C1C)c4ccccc4C(=O)OC
115.22,0.2903225806451613,2.0,8.0,0.0,0.0,0.0,4.0,6.0,2.0,11.0,6.205800000000007,-0.7,CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3c4cc(ccc4ccc3[S](O)(=O)=O)[S](O)(=O)=O
113.72999999999999,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,-1.2244000000000002,-0.78,N\C(NO)=C(/N)N=O
110.24000000000001,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,-1.7620000000000005,-2.7,NC(=O)NNC(N)=O
110.34,1.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,-1.4509999999999994,-1.82,[O-][N+](=O)NCCN[N+]([O-])=O
34.14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.33919999999999995,0.2,CS(C)(=O)=O
106.59000000000002,0.3,0.0,9.0,2.0,2.0,0.0,3.0,9.0,0.0,8.0,4.171000000000004,-4.63,CC1(C)O[C@@H]2O[C@@H]([C@H](COC(=O)C3=CC=CC=C3)OC(=O)C3=CC=CC=C3)[C@H](OC(=O)C3=CC=CC=C3)[C@@H]2O1
89.52000000000001,0.0,0.0,8.0,0.0,0.0,0.0,5.0,8.0,0.0,12.0,8.9764,-5.74,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3cccc(O[P](=O)(Oc4ccccc4)Oc5ccccc5)c3
34.14,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,8.3178,-4.45,Brc1ccc2c3cc4ccc5C(=O)c6ccccc6c7cc8ccc(C(=O)c2c1Br)c3c8c4c57
80.31,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.27520000000000006,0.45,FC(F)(F)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8137999999999999,-1.42,FC(F)C(F)(F)F
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5084999999999997,-1.71,FC(F)(F)[C@H](Cl)Br
107.97,0.5,3.0,8.0,1.0,1.0,0.0,2.0,6.0,3.0,9.0,3.3654400000000013,-5.01,CC1=CC=CC(C)=C1OCC(=O)NC(CC1=CC=CC=C1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)(C)C
105.59000000000002,0.3548387096774194,2.0,7.0,1.0,1.0,1.0,3.0,6.0,2.0,11.0,7.325500000000007,-6.3,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)C(=O)O1
52.04,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.0962,1.22,NCCN
50.08,0.5,4.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,-1.0459999999999996,-0.47,CNC(=S)NN
64.39999999999999,0.5,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.1103999999999996,-1.61,CN=C(N)N
12.03,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1644000000000001,1.56,CNC
74.6,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,-1.1334999999999997,0.9,OCCS(O)(=O)=O
52.60000000000001,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,-0.476,-0.65,CO[S](=O)(=O)OC
43.370000000000005,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-0.40759999999999996,-0.04,CO[S](C)(=O)=O
50.44,0.12903225806451613,1.0,3.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,7.027500000000007,-7.16,OC1=C(C2CC(CC3=C2C=CC=C3)C2=CC=C(C=C2)C2=CC=CC=C2)C(=O)OC2=C1C=CC=C2
50.44,0.12903225806451613,1.0,3.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,7.790000000000005,-8.14,OC1=C(C2CC(CC3=CC=CC=C23)C2=CC=C(C=C2)C2=CC=C(Br)C=C2)C(=O)OC2=CC=CC=C12
37.3,0.12903225806451613,1.0,2.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,8.258500000000003,-6.14,OC1=C(C2CC(CC3=C2C=CC=C3)C2=CC=C(C=C2)C2=CC=C(Br)C=C2)C(=O)SC2=CC=CC=C12
108.21000000000001,0.4117647058823529,5.0,6.0,0.0,0.0,1.0,2.0,3.0,4.0,7.0,1.6531999999999998,-1.76,CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CNC2=CC=CC=C12)C(O)=O
108.21000000000001,0.4117647058823529,5.0,6.0,0.0,0.0,1.0,2.0,3.0,4.0,7.0,1.6532000000000002,-1.76,CC(C)CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(O)=O
108.21000000000001,0.4117647058823529,5.0,6.0,0.0,0.0,1.0,2.0,3.0,4.0,7.0,1.6531999999999998,-1.12,CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
60.440000000000005,0.5882352941176471,0.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.158300000000003,-5.52,CC(C)OC(=O)C1(CCCCCC1)S(=O)(=O)C1=CC=C(Cl)C=C1
100.69999999999999,0.35294117647058826,3.0,6.0,0.0,0.0,1.0,2.0,6.0,2.0,7.0,2.4199,-1.38,CC(C)CN(C)CC1=CC(=CC=C1O)C(=O)C1=CC=C(S1)S(N)(=O)=O
66.92,0.5882352941176471,0.0,6.0,1.0,2.0,0.0,0.0,4.0,0.0,5.0,1.6229,-3.53,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C
89.25999999999999,0.35294117647058826,3.0,5.0,0.0,0.0,1.0,2.0,5.0,2.0,8.0,2.7622,-1.46,CC(C)CCNCC1=CC(=CC=C1)C(=O)C1=CC=C(S1)S(N)(=O)=O
24.5,0.4117647058823529,1.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,5.0,2.974000000000001,-2.7,C(CNc1cccc2ccccc12)CN3CCOCC3
23.47,0.6470588235294118,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,3.080400000000002,-2.72,CN1CCC23CCCCC2C1CC1=C3C=C(O)C=C1
25.36,0.35294117647058826,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,2.923300000000001,-2.82,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
49.769999999999996,0.5882352941176471,1.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,4.0,1.9309,-1.91,CN1[C@H]2CC[C@@H]1C[C@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
188.45,0.47058823529411764,8.0,11.0,0.0,0.0,0.0,1.0,8.0,8.0,10.0,-1.0143000000000004,-0.74,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
62.3,0.5882352941176471,1.0,5.0,3.0,3.0,0.0,1.0,5.0,1.0,4.0,0.9180999999999993,-0.48,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@@H](CO)C1=CC=CC=C1
55.84,0.5294117647058824,0.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,3.0,1.8677,-2.23,COC(=O)C1C2CCC(C[C@@H]1OC(=O)C1=CC=CC=C1)N2C
55.84,0.5294117647058824,0.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,3.0,1.8677,-2.23,COC(=O)[C@H]1[C@@H]2CC[C@H](C[C@H]1OC(=O)C1=CC=CC=C1)N2C
62.32,0.47058823529411764,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.383000000000002,-3.31,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
29.540000000000003,0.35294117647058826,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,3.475500000000002,-3.57,CCN(CC)C(=O)[C@H](C)OC1=CC=CC2=CC=CC=C12
12.47,0.29411764705882354,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,3.3542000000000023,-2.95,CN(C)CCOC(c1ccccc1)c1ccccc1
6.48,0.29411764705882354,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.4094000000000024,-4.78,CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1
96.52,0.23529411764705882,4.0,6.0,0.0,0.0,0.0,2.0,6.0,4.0,7.0,0.8854999999999997,-3.1,OCC(O)C(O)C(O)C=NN(C1=CC=CC=C1)C1=CC=CC=C1
49.769999999999996,0.5882352941176471,1.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,4.0,1.9309,-1.91,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
129.59,0.7666666666666667,4.0,8.0,1.0,5.0,1.0,1.0,8.0,4.0,3.0,3.013800000000002,-3.96,CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O
131.75000000000003,0.8666666666666667,3.0,9.0,2.0,6.0,0.0,0.0,9.0,3.0,5.0,2.2891999999999997,-3.14,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O
12.03,0.6,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,18.0,10.016399999999996,-7.93,CCCCCCCCCc1cccc(Nc2cccc(CCCCCCCCC)c2)c1
52.60000000000001,0.7333333333333333,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,22.0,9.061800000000002,-5.63,CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC
46.53,0.7666666666666667,1.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,15.0,8.930500000000004,-6.79,CC(C)CCCCCCCCCCOC(=O)CSCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
118.12,0.0625,3.0,9.0,0.0,1.0,0.0,4.0,7.0,3.0,8.0,6.030500000000004,-8.18,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4OC)C(=O)Nc5ccccc5
49.769999999999996,0.5882352941176471,1.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,4.0,1.9309,-1.91,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@@H](CO)C1=CC=CC=C1
52.60000000000001,0.9333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,9.186800000000003,-7.25,CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C
71.06,0.9333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,10.609999999999992,-4.35,CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.08439999999999,-5.15,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
67.0,0.0,1.0,4.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,6.354100000000004,-5.51,O=C1c2ccccc2C(=O)c3c4Nc5ccc6c7ccccc7C(=O)c8ccc(c4ccc13)c5c68
26.3,0.9,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,10.487999999999992,-6.96,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C\CCCCCCCC
46.25,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-0.2840000000000001,1.05,CCC(N)CO
167.91,0.38095238095238093,7.0,9.0,1.0,2.0,0.0,2.0,9.0,7.0,3.0,-0.8912000000000009,-1.7,OCC1OC(C(O)C(O)C1O)C1C2=C(C(O)=CC=C2)C(=O)C2=C1C=C(CO)C=C2O
106.77000000000001,0.23809523809523808,2.0,7.0,0.0,0.0,0.0,2.0,5.0,1.0,8.0,1.508,-2.42,CC(C(=O)OCC(=O)N(C)CC(N)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
52.60000000000001,0.9333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,9.428,-5.71,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC
50.94,0.2,1.0,4.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,6.777900000000007,-7.05,CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5
73.58,0.23529411764705882,3.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,3.318500000000001,-2.41,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N
23.550000000000004,0.23529411764705882,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,4.159400000000003,-3.53,CCN(C(=O)N(CC)c1ccccc1)c2ccccc2
128.48000000000002,0.9411764705882353,5.0,8.0,1.0,1.0,0.0,0.0,7.0,5.0,11.0,0.6531999999999996,-3.56,CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O
12.47,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,4.093800000000003,-2.51,CN(C)CCOC(C1CCCCC1)C1CCCCC1
26.3,0.8235294117647058,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,5.416700000000005,-4.43,CCCCCCCCCCCCCCOC(=O)C=C
57.61000000000001,0.8823529411764706,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,12.0,3.8404000000000025,-3.22,CCCCCCCCCCCCN1C[C@@H](CC1=O)C(O)=O
57.61000000000001,0.8823529411764706,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,12.0,3.8404000000000025,-3.22,CCCCCCCCCCCCN1CC(CC1=O)C(O)=O
